order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,winsorize_unit_price,total_price,Year,yearquarter,discount_effective
1996-10-07,KOENE,Brandenburg,25,NuNuCa Nuß-Nougat-Creme,76,11.2,4,0.0,3,Confections,11.2,44.8,1996,1996 Q4,0
1996-10-07,KOENE,Brandenburg,39,Chartreuse verte,69,14.4,4,0.0,1,Beverages,14.4,57.6,1996,1996 Q4,0
1996-10-08,SAVEA,Boise,16,Pavlova,29,13.9,21,0.15,3,Confections,13.9,248.115,1996,1996 Q4,0
1996-10-08,SAVEA,Boise,35,Steeleye Stout,20,14.4,70,0.15,1,Beverages,14.4,856.8,1996,1996 Q4,1
1996-10-08,SAVEA,Boise,46,Spegesild,95,9.6,30,0.0,8,Seafood,9.6,288.0,1996,1996 Q4,0
1996-10-08,SAVEA,Boise,59,Raclette Courdavault,79,44.0,40,0.15,4,Dairy Products,44.0,1496.0,1996,1996 Q4,0
1996-10-08,SAVEA,Boise,63,Vegie-spread,24,35.1,80,0.15,2,Condiments,35.1,2386.7999999999997,1996,1996 Q4,0
1996-10-09,KOENE,Brandenburg,6,Grandma's Boysenberry Spread,120,20.0,6,0.0,2,Condiments,20.0,120.0,1996,1996 Q4,0
1996-10-09,KOENE,Brandenburg,13,Konbu,24,4.8,12,0.0,8,Seafood,5.9,57.599999999999994,1996,1996 Q4,0
1996-10-09,KOENE,Brandenburg,14,Tofu,35,18.6,9,0.0,7,Produce,18.6,167.4,1996,1996 Q4,0
1996-10-09,KOENE,Brandenburg,31,Gorgonzola Telino,0,10.0,4,0.0,4,Dairy Products,10.0,40.0,1996,1996 Q4,0
1996-10-09,KOENE,Brandenburg,72,Mozzarella di Giovanni,14,27.8,40,0.0,4,Dairy Products,27.8,1112.0,1996,1996 Q4,0
1996-10-10,BOLID,Madrid,4,Chef Anton's Cajun Seasoning,53,17.6,24,0.0,2,Condiments,17.6,422.40000000000003,1996,1996 Q4,0
1996-10-10,BOLID,Madrid,57,Ravioli Angelo,36,15.6,16,0.0,5,Grains/Cereals,15.6,249.6,1996,1996 Q4,0
1996-10-10,BOLID,Madrid,75,Rhönbräu Klosterbier,125,6.2,50,0.0,1,Beverages,6.2,310.0,1996,1996 Q4,0
1996-10-11,FOLKO,Bräcke,2,Chang,17,15.2,25,0.2,1,Beverages,15.2,304.0,1996,1996 Q4,0
1996-10-11,FOLKO,Bräcke,11,Queso Cabrales,22,16.8,50,0.2,4,Dairy Products,16.8,672.0,1996,1996 Q4,0
1996-10-11,FOLKO,Bräcke,30,Nord-Ost Matjeshering,10,20.7,35,0.2,8,Seafood,20.7,579.6,1996,1996 Q4,0
1996-10-11,FOLKO,Bräcke,58,Escargots de Bourgogne,62,10.6,30,0.2,8,Seafood,10.6,254.4,1996,1996 Q4,0
1996-10-14,FURIB,Lisboa,59,Raclette Courdavault,79,44.0,9,0.0,4,Dairy Products,44.0,396.0,1996,1996 Q4,0
1996-10-14,FURIB,Lisboa,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,40,0.0,2,Condiments,16.8,672.0,1996,1996 Q4,0
1996-10-14,FURIB,Lisboa,68,Scottish Longbreads,6,10.0,10,0.0,3,Confections,10.0,100.0,1996,1996 Q4,0
1996-10-15,SPLIR,Lander,19,Teatime Chocolate Biscuits,25,7.3,10,0.05,3,Confections,7.3,69.35,1996,1996 Q4,0
1996-10-15,SPLIR,Lander,30,Nord-Ost Matjeshering,10,20.7,8,0.05,8,Seafood,20.7,157.32,1996,1996 Q4,0
1996-10-15,SPLIR,Lander,38,Côte de Blaye,17,210.8,20,0.05,1,Beverages,55.0,4005.2,1996,1996 Q4,0
1996-10-15,SPLIR,Lander,56,Gnocchi di nonna Alice,21,30.4,12,0.05,5,Grains/Cereals,30.4,346.55999999999995,1996,1996 Q4,0
1996-10-16,LILAS,Barquisimeto,26,Gumbär Gummibärchen,15,24.9,50,0.15,3,Confections,24.9,1058.25,1996,1996 Q4,0
1996-10-16,LILAS,Barquisimeto,72,Mozzarella di Giovanni,14,27.8,25,0.15,4,Dairy Products,27.8,590.75,1996,1996 Q4,0
1996-10-16,BONAP,Marseille,54,Tourtière,21,5.9,15,0.0,6,Meat/Poultry,5.9,88.5,1996,1996 Q4,0
1996-10-17,MEREP,Montréal,18,Carnarvon Tigers,42,50.0,40,0.2,8,Seafood,50.0,1600.0,1996,1996 Q4,0
1996-10-17,MEREP,Montréal,42,Singaporean Hokkien Fried Mee,26,11.2,10,0.2,5,Grains/Cereals,11.2,89.60000000000001,1996,1996 Q4,0
1996-10-17,MEREP,Montréal,47,Zaanse koeken,36,7.6,16,0.2,3,Confections,7.6,97.28,1996,1996 Q4,0
1996-10-18,WARTH,Oulu,14,Tofu,35,18.6,10,0.0,7,Produce,18.6,186.0,1996,1996 Q4,0
1996-10-18,WARTH,Oulu,21,Sir Rodney's Scones,3,8.0,10,0.1,3,Confections,8.0,72.0,1996,1996 Q4,0
1996-10-18,WARTH,Oulu,71,Flotemysost,26,17.2,40,0.1,4,Dairy Products,17.2,619.2,1996,1996 Q4,1
1996-10-21,VICTE,Lyon,52,Filo Mix,38,5.6,8,0.0,5,Grains/Cereals,5.9,44.8,1996,1996 Q4,0
1996-10-21,VICTE,Lyon,68,Scottish Longbreads,6,10.0,10,0.0,3,Confections,10.0,100.0,1996,1996 Q4,0
1996-10-22,HUNGO,Cork,2,Chang,17,15.2,7,0.2,1,Beverages,15.2,85.12,1996,1996 Q4,0
1996-10-22,HUNGO,Cork,31,Gorgonzola Telino,0,10.0,25,0.2,4,Dairy Products,10.0,200.0,1996,1996 Q4,1
1996-10-22,HUNGO,Cork,32,Mascarpone Fabioli,9,25.6,6,0.2,4,Dairy Products,25.6,122.88000000000002,1996,1996 Q4,0
1996-10-22,HUNGO,Cork,51,Manjimup Dried Apples,20,42.4,48,0.2,7,Produce,42.4,1628.1599999999999,1996,1996 Q4,0
1996-10-23,PRINI,Lisboa,4,Chef Anton's Cajun Seasoning,53,17.6,18,0.1,2,Condiments,17.6,285.12,1996,1996 Q4,0
1996-10-24,FRANK,München,23,Tunnbröd,61,7.2,40,0.0,5,Grains/Cereals,7.2,288.0,1996,1996 Q4,0
1996-10-24,FRANK,München,26,Gumbär Gummibärchen,15,24.9,24,0.0,3,Confections,24.9,597.5999999999999,1996,1996 Q4,0
1996-10-24,FRANK,München,36,Inlagd Sill,112,15.2,20,0.0,8,Seafood,15.2,304.0,1996,1996 Q4,0
1996-10-24,FRANK,München,37,Gravad lax,11,20.8,28,0.0,8,Seafood,20.8,582.4,1996,1996 Q4,0
1996-10-24,FRANK,München,72,Mozzarella di Giovanni,14,27.8,25,0.0,4,Dairy Products,27.8,695.0,1996,1996 Q4,0
1996-10-25,OLDWO,Anchorage,17,Alice Mutton,0,31.2,20,0.0,6,Meat/Poultry,31.2,624.0,1996,1996 Q4,0
1996-10-25,OLDWO,Anchorage,30,Nord-Ost Matjeshering,10,20.7,15,0.0,8,Seafood,20.7,310.5,1996,1996 Q4,0
1996-10-28,MEREP,Montréal,4,Chef Anton's Cajun Seasoning,53,17.6,10,0.0,2,Condiments,17.6,176.0,1996,1996 Q4,0
1996-10-28,MEREP,Montréal,17,Alice Mutton,0,31.2,70,0.05,6,Meat/Poultry,31.2,2074.7999999999997,1996,1996 Q4,1
1996-10-28,MEREP,Montréal,62,Tarte au sucre,17,39.4,28,0.0,3,Confections,39.4,1103.2,1996,1996 Q4,0
1996-10-29,BONAP,Marseille,18,Carnarvon Tigers,42,50.0,20,0.05,8,Seafood,50.0,950.0,1996,1996 Q4,0
1996-10-29,BONAP,Marseille,41,Jack's New England Clam Chowder,85,7.7,12,0.05,8,Seafood,7.7,87.78,1996,1996 Q4,0
1996-10-29,BONAP,Marseille,43,Ipoh Coffee,17,36.8,40,0.05,1,Beverages,36.8,1398.3999999999999,1996,1996 Q4,0
1996-10-29,SIMOB,Kobenhavn,33,Geitost,112,2.0,8,0.0,4,Dairy Products,5.9,16.0,1996,1996 Q4,0
1996-10-29,SIMOB,Kobenhavn,59,Raclette Courdavault,79,44.0,9,0.15,4,Dairy Products,44.0,336.59999999999997,1996,1996 Q4,0
1996-10-30,FRANK,München,2,Chang,17,15.2,24,0.2,1,Beverages,15.2,291.84,1996,1996 Q4,1
1996-10-30,FRANK,München,31,Gorgonzola Telino,0,10.0,56,0.2,4,Dairy Products,10.0,448.0,1996,1996 Q4,1
1996-10-30,FRANK,München,36,Inlagd Sill,112,15.2,40,0.2,8,Seafood,15.2,486.40000000000003,1996,1996 Q4,1
1996-10-30,FRANK,München,55,Pâté chinois,115,19.2,40,0.2,6,Meat/Poultry,19.2,614.4000000000001,1996,1996 Q4,0
1996-10-31,LEHMS,Frankfurt a.M.,64,Wimmers gute Semmelknödel,22,26.6,50,0.0,5,Grains/Cereals,26.6,1330.0,1996,1996 Q4,0
1996-10-31,LEHMS,Frankfurt a.M.,68,Scottish Longbreads,6,10.0,4,0.05,3,Confections,10.0,38.0,1996,1996 Q4,0
1996-10-31,LEHMS,Frankfurt a.M.,76,Lakkalikööri,57,14.4,15,0.0,1,Beverages,14.4,216.0,1996,1996 Q4,0
1996-11-01,WHITC,Seattle,4,Chef Anton's Cajun Seasoning,53,17.6,35,0.0,2,Condiments,17.6,616.0,1996,1996 Q4,0
1996-11-01,WHITC,Seattle,8,Northwoods Cranberry Sauce,6,32.0,70,0.25,2,Condiments,32.0,1680.0,1996,1996 Q4,0
1996-11-04,QUICK,Cunewalde,8,Northwoods Cranberry Sauce,6,32.0,70,0.0,2,Condiments,32.0,2240.0,1996,1996 Q4,0
1996-11-04,QUICK,Cunewalde,19,Teatime Chocolate Biscuits,25,7.3,80,0.0,3,Confections,7.3,584.0,1996,1996 Q4,0
1996-11-04,QUICK,Cunewalde,42,Singaporean Hokkien Fried Mee,26,11.2,9,0.0,5,Grains/Cereals,11.2,100.8,1996,1996 Q4,0
1996-11-05,RATTC,Albuquerque,17,Alice Mutton,0,31.2,36,0.1,6,Meat/Poultry,31.2,1010.8800000000001,1996,1996 Q4,0
1996-11-05,RATTC,Albuquerque,56,Gnocchi di nonna Alice,21,30.4,20,0.0,5,Grains/Cereals,30.4,608.0,1996,1996 Q4,0
1996-11-06,FAMIA,Sao Paulo,25,NuNuCa Nuß-Nougat-Creme,76,11.2,10,0.0,3,Confections,11.2,112.0,1996,1996 Q4,0
1996-11-06,FAMIA,Sao Paulo,39,Chartreuse verte,69,14.4,50,0.15,1,Beverages,14.4,612.0,1996,1996 Q4,1
1996-11-06,FAMIA,Sao Paulo,40,Boston Crab Meat,123,14.7,4,0.0,8,Seafood,14.7,58.8,1996,1996 Q4,0
1996-11-06,FAMIA,Sao Paulo,75,Rhönbräu Klosterbier,125,6.2,6,0.15,1,Beverages,6.2,31.62,1996,1996 Q4,0
1996-11-07,WANDK,Stuttgart,1,Chai,39,14.4,15,0.15,1,Beverages,14.4,183.6,1996,1996 Q4,0
1996-11-07,WANDK,Stuttgart,23,Tunnbröd,61,7.2,25,0.0,5,Grains/Cereals,7.2,180.0,1996,1996 Q4,0
1996-11-08,SPLIR,Lander,54,Tourtière,21,5.9,24,0.0,6,Meat/Poultry,5.9,141.60000000000002,1996,1996 Q4,0
1996-11-11,LAMAI,Toulouse,50,Valkoinen suklaa,65,13.0,15,0.1,3,Confections,13.0,175.5,1996,1996 Q4,0
1996-11-11,LAMAI,Toulouse,69,Gudbrandsdalsost,26,28.8,18,0.1,4,Dairy Products,28.8,466.56,1996,1996 Q4,0
1996-11-11,ERNSH,Graz,38,Côte de Blaye,17,210.8,20,0.05,1,Beverages,55.0,4005.2,1996,1996 Q4,0
1996-11-11,ERNSH,Graz,41,Jack's New England Clam Chowder,85,7.7,13,0.0,8,Seafood,7.7,100.10000000000001,1996,1996 Q4,0
1996-11-11,ERNSH,Graz,44,Gula Malacca,27,15.5,77,0.05,2,Condiments,15.5,1133.825,1996,1996 Q4,0
1996-11-11,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,10,0.05,2,Condiments,16.8,159.6,1996,1996 Q4,0
1996-11-12,FURIB,Lisboa,24,Guaraná Fantástica,20,3.6,10,0.0,1,Beverages,5.9,36.0,1996,1996 Q4,0
1996-11-12,FURIB,Lisboa,54,Tourtière,21,5.9,20,0.15,6,Meat/Poultry,5.9,100.3,1996,1996 Q4,0
1996-11-13,PICCO,Salzburg,11,Queso Cabrales,22,16.8,12,0.2,4,Dairy Products,16.8,161.28000000000003,1996,1996 Q4,0
1996-11-13,PICCO,Salzburg,38,Côte de Blaye,17,210.8,50,0.2,1,Beverages,55.0,8432.0,1996,1996 Q4,1
1996-11-14,PERIC,México D.F.,1,Chai,39,14.4,12,0.0,1,Beverages,14.4,172.8,1996,1996 Q4,0
1996-11-14,PERIC,México D.F.,29,Thüringer Rostbratwurst,0,99.0,4,0.0,6,Meat/Poultry,55.0,396.0,1996,1996 Q4,0
1996-11-15,AROUT,London,24,Guaraná Fantástica,20,3.6,25,0.0,1,Beverages,5.9,90.0,1996,1996 Q4,0
1996-11-15,AROUT,London,57,Ravioli Angelo,36,15.6,25,0.0,5,Grains/Cereals,15.6,390.0,1996,1996 Q4,0
1996-11-18,WANDK,Stuttgart,31,Gorgonzola Telino,0,10.0,30,0.0,4,Dairy Products,10.0,300.0,1996,1996 Q4,0
1996-11-18,WANDK,Stuttgart,55,Pâté chinois,115,19.2,12,0.0,6,Meat/Poultry,19.2,230.39999999999998,1996,1996 Q4,0
1996-11-18,WANDK,Stuttgart,69,Gudbrandsdalsost,26,28.8,20,0.0,4,Dairy Products,28.8,576.0,1996,1996 Q4,0
1996-11-19,LILAS,Barquisimeto,10,Ikura,31,24.8,30,0.2,8,Seafood,24.8,595.2,1996,1996 Q4,0
1996-11-19,LILAS,Barquisimeto,26,Gumbär Gummibärchen,15,24.9,16,0.0,3,Confections,24.9,398.4,1996,1996 Q4,0
1996-11-19,LILAS,Barquisimeto,60,Camembert Pierrot,19,27.2,8,0.2,4,Dairy Products,27.2,174.08,1996,1996 Q4,0
1996-11-20,LAMAI,Toulouse,24,Guaraná Fantástica,20,3.6,10,0.05,1,Beverages,5.9,34.199999999999996,1996,1996 Q4,0
1996-11-20,LAMAI,Toulouse,34,Sasquatch Ale,111,11.2,10,0.05,1,Beverages,11.2,106.39999999999999,1996,1996 Q4,0
1996-11-20,LAMAI,Toulouse,36,Inlagd Sill,112,15.2,20,0.05,8,Seafood,15.2,288.8,1996,1996 Q4,0
1996-11-21,SEVES,London,16,Pavlova,29,13.9,56,0.05,3,Confections,13.9,739.4799999999999,1996,1996 Q4,1
1996-11-21,SEVES,London,31,Gorgonzola Telino,0,10.0,70,0.05,4,Dairy Products,10.0,665.0,1996,1996 Q4,1
1996-11-21,SEVES,London,60,Camembert Pierrot,19,27.2,80,0.05,4,Dairy Products,27.2,2067.2,1996,1996 Q4,1
1996-11-22,BLONP,Strasbourg,28,Rössle Sauerkraut,26,36.4,30,0.0,7,Produce,36.4,1092.0,1996,1996 Q4,0
1996-11-22,BLONP,Strasbourg,29,Thüringer Rostbratwurst,0,99.0,35,0.0,6,Meat/Poultry,55.0,3465.0,1996,1996 Q4,0
1996-11-22,BLONP,Strasbourg,38,Côte de Blaye,17,210.8,10,0.0,1,Beverages,55.0,2108.0,1996,1996 Q4,0
1996-11-22,BLONP,Strasbourg,49,Maxilaku,10,16.0,35,0.0,3,Confections,16.0,560.0,1996,1996 Q4,0
1996-11-22,BLONP,Strasbourg,54,Tourtière,21,5.9,28,0.0,6,Meat/Poultry,5.9,165.20000000000002,1996,1996 Q4,0
1996-11-22,QUICK,Cunewalde,39,Chartreuse verte,69,14.4,54,0.1,1,Beverages,14.4,699.84,1996,1996 Q4,1
1996-11-22,QUICK,Cunewalde,60,Camembert Pierrot,19,27.2,55,0.1,4,Dairy Products,27.2,1346.4,1996,1996 Q4,0
1996-11-25,BONAP,Marseille,25,NuNuCa Nuß-Nougat-Creme,76,11.2,50,0.0,3,Confections,11.2,560.0,1996,1996 Q4,0
1996-11-25,BONAP,Marseille,51,Manjimup Dried Apples,20,42.4,20,0.0,7,Produce,42.4,848.0,1996,1996 Q4,0
1996-11-25,BONAP,Marseille,54,Tourtière,21,5.9,24,0.0,6,Meat/Poultry,5.9,141.60000000000002,1996,1996 Q4,0
1996-11-26,DRACD,Aachen,31,Gorgonzola Telino,0,10.0,20,0.0,4,Dairy Products,10.0,200.0,1996,1996 Q4,0
1996-11-26,DRACD,Aachen,75,Rhönbräu Klosterbier,125,6.2,12,0.0,1,Beverages,6.2,74.4,1996,1996 Q4,0
1996-11-26,DRACD,Aachen,76,Lakkalikööri,57,14.4,12,0.0,1,Beverages,14.4,172.8,1996,1996 Q4,0
1996-11-26,EASTC,London,69,Gudbrandsdalsost,26,28.8,30,0.0,4,Dairy Products,28.8,864.0,1996,1996 Q4,0
1996-11-26,EASTC,London,71,Flotemysost,26,17.2,5,0.0,4,Dairy Products,17.2,86.0,1996,1996 Q4,0
1996-11-27,ANTON,México D.F.,11,Queso Cabrales,22,16.8,24,0.0,4,Dairy Products,16.8,403.20000000000005,1996,1996 Q4,0
1996-11-28,GALED,Barcelona,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,5,0.0,2,Condiments,16.8,84.0,1996,1996 Q4,0
1996-11-28,GALED,Barcelona,77,Original Frankfurter grüne Soße,32,10.4,5,0.0,2,Condiments,10.4,52.0,1996,1996 Q4,0
1996-11-28,VAFFE,Århus,34,Sasquatch Ale,111,11.2,36,0.0,1,Beverages,11.2,403.2,1996,1996 Q4,0
1996-11-28,VAFFE,Århus,54,Tourtière,21,5.9,18,0.0,6,Meat/Poultry,5.9,106.2,1996,1996 Q4,0
1996-11-28,VAFFE,Århus,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,15,0.0,2,Condiments,16.8,252.0,1996,1996 Q4,0
1996-11-28,VAFFE,Århus,77,Original Frankfurter grüne Soße,32,10.4,7,0.0,2,Condiments,10.4,72.8,1996,1996 Q4,0
1996-11-29,ERNSH,Graz,21,Sir Rodney's Scones,3,8.0,5,0.1,3,Confections,8.0,36.0,1996,1996 Q4,0
1996-11-29,ERNSH,Graz,28,Rössle Sauerkraut,26,36.4,13,0.1,7,Produce,36.4,425.88,1996,1996 Q4,0
1996-11-29,ERNSH,Graz,57,Ravioli Angelo,36,15.6,25,0.0,5,Grains/Cereals,15.6,390.0,1996,1996 Q4,0
1996-11-29,ERNSH,Graz,64,Wimmers gute Semmelknödel,22,26.6,35,0.1,5,Grains/Cereals,26.6,837.9,1996,1996 Q4,0
1996-12-02,SPLIR,Lander,29,Thüringer Rostbratwurst,0,99.0,20,0.0,6,Meat/Poultry,55.0,1980.0,1996,1996 Q4,0
1996-12-02,SPLIR,Lander,56,Gnocchi di nonna Alice,21,30.4,18,0.25,5,Grains/Cereals,30.4,410.4,1996,1996 Q4,0
1996-12-03,CHOPS,Bern,1,Chai,39,14.4,15,0.15,1,Beverages,14.4,183.6,1996,1996 Q4,1
1996-12-03,CHOPS,Bern,64,Wimmers gute Semmelknödel,22,26.6,30,0.0,5,Grains/Cereals,26.6,798.0,1996,1996 Q4,0
1996-12-03,CHOPS,Bern,74,Longlife Tofu,4,8.0,20,0.15,7,Produce,8.0,136.0,1996,1996 Q4,0
1996-12-03,LAMAI,Toulouse,36,Inlagd Sill,112,15.2,6,0.2,8,Seafood,15.2,72.96,1996,1996 Q4,0
1996-12-04,QUEEN,Sao Paulo,20,Sir Rodney's Marmalade,40,64.8,12,0.25,3,Confections,55.0,583.1999999999999,1996,1996 Q4,0
1996-12-04,QUEEN,Sao Paulo,38,Côte de Blaye,17,210.8,40,0.25,1,Beverages,55.0,6324.0,1996,1996 Q4,1
1996-12-04,QUEEN,Sao Paulo,60,Camembert Pierrot,19,27.2,70,0.25,4,Dairy Products,27.2,1428.0,1996,1996 Q4,1
1996-12-04,QUEEN,Sao Paulo,72,Mozzarella di Giovanni,14,27.8,42,0.25,4,Dairy Products,27.8,875.7,1996,1996 Q4,1
1996-12-05,HUNGO,Cork,58,Escargots de Bourgogne,62,10.6,80,0.2,8,Seafood,10.6,678.4000000000001,1996,1996 Q4,1
1996-12-05,HUNGO,Cork,71,Flotemysost,26,17.2,50,0.2,4,Dairy Products,17.2,688.0,1996,1996 Q4,1
1996-12-05,WOLZA,Warszawa,31,Gorgonzola Telino,0,10.0,30,0.0,4,Dairy Products,10.0,300.0,1996,1996 Q4,0
1996-12-05,WOLZA,Warszawa,58,Escargots de Bourgogne,62,10.6,15,0.0,8,Seafood,10.6,159.0,1996,1996 Q4,0
1996-12-06,HUNGC,Elgin,14,Tofu,35,18.6,15,0.0,7,Produce,18.6,279.0,1996,1996 Q4,0
1996-12-06,HUNGC,Elgin,54,Tourtière,21,5.9,10,0.0,6,Meat/Poultry,5.9,59.0,1996,1996 Q4,0
1996-12-09,MEREP,Montréal,31,Gorgonzola Telino,0,10.0,42,0.05,4,Dairy Products,10.0,399.0,1996,1996 Q4,1
1996-12-09,SEVES,London,28,Rössle Sauerkraut,26,36.4,20,0.15,7,Produce,36.4,618.8,1996,1996 Q4,1
1996-12-09,SEVES,London,39,Chartreuse verte,69,14.4,20,0.15,1,Beverages,14.4,244.79999999999998,1996,1996 Q4,0
1996-12-10,FOLKO,Bräcke,71,Flotemysost,26,17.2,6,0.0,4,Dairy Products,17.2,103.19999999999999,1996,1996 Q4,0
1996-12-11,QUEDE,Rio de Janeiro,41,Jack's New England Clam Chowder,85,7.7,8,0.1,8,Seafood,7.7,55.440000000000005,1996,1996 Q4,0
1996-12-11,QUEDE,Rio de Janeiro,63,Vegie-spread,24,35.1,16,0.1,2,Condiments,35.1,505.44000000000005,1996,1996 Q4,0
1996-12-11,QUEDE,Rio de Janeiro,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,20,0.1,2,Condiments,16.8,302.40000000000003,1996,1996 Q4,1
1996-12-12,HUNGO,Cork,30,Nord-Ost Matjeshering,10,20.7,18,0.1,8,Seafood,20.7,335.34,1996,1996 Q4,1
1996-12-12,HUNGO,Cork,53,Perth Pasties,0,26.2,20,0.1,6,Meat/Poultry,26.2,471.6,1996,1996 Q4,0
1996-12-12,HUNGO,Cork,60,Camembert Pierrot,19,27.2,6,0.1,4,Dairy Products,27.2,146.88,1996,1996 Q4,0
1996-12-12,HUNGO,Cork,70,Outback Lager,15,12.0,30,0.0,1,Beverages,12.0,360.0,1996,1996 Q4,0
1996-12-12,LILAS,Barquisimeto,74,Longlife Tofu,4,8.0,14,0.0,7,Produce,8.0,112.0,1996,1996 Q4,0
1996-12-13,ERNSH,Graz,5,Chef Anton's Gumbo Mix,0,17.0,32,0.0,2,Condiments,17.0,544.0,1996,1996 Q4,0
1996-12-13,ERNSH,Graz,18,Carnarvon Tigers,42,50.0,9,0.0,8,Seafood,50.0,450.0,1996,1996 Q4,0
1996-12-13,ERNSH,Graz,29,Thüringer Rostbratwurst,0,99.0,14,0.0,6,Meat/Poultry,55.0,1386.0,1996,1996 Q4,0
1996-12-13,ERNSH,Graz,33,Geitost,112,2.0,60,0.0,4,Dairy Products,5.9,120.0,1996,1996 Q4,0
1996-12-13,ERNSH,Graz,74,Longlife Tofu,4,8.0,50,0.0,7,Produce,8.0,400.0,1996,1996 Q4,0
1996-12-16,AROUT,London,13,Konbu,24,4.8,20,0.0,8,Seafood,5.9,96.0,1996,1996 Q4,0
1996-12-16,AROUT,London,50,Valkoinen suklaa,65,13.0,15,0.0,3,Confections,13.0,195.0,1996,1996 Q4,0
1996-12-16,AROUT,London,56,Gnocchi di nonna Alice,21,30.4,20,0.0,5,Grains/Cereals,30.4,608.0,1996,1996 Q4,0
1996-12-16,BERGS,Luleå,20,Sir Rodney's Marmalade,40,64.8,28,0.0,3,Confections,55.0,1814.3999999999999,1996,1996 Q4,0
1996-12-16,BERGS,Luleå,60,Camembert Pierrot,19,27.2,15,0.0,4,Dairy Products,27.2,408.0,1996,1996 Q4,0
1996-12-17,SPLIR,Lander,7,Uncle Bob's Organic Dried Pears,15,24.0,10,0.2,7,Produce,24.0,192.0,1996,1996 Q4,0
1996-12-17,SPLIR,Lander,60,Camembert Pierrot,19,27.2,20,0.2,4,Dairy Products,27.2,435.20000000000005,1996,1996 Q4,1
1996-12-17,SPLIR,Lander,68,Scottish Longbreads,6,10.0,8,0.2,3,Confections,10.0,64.0,1996,1996 Q4,1
1996-12-18,FAMIA,Sao Paulo,24,Guaraná Fantástica,20,3.6,15,0.0,1,Beverages,5.9,54.0,1996,1996 Q4,0
1996-12-18,FAMIA,Sao Paulo,34,Sasquatch Ale,111,11.2,10,0.0,1,Beverages,11.2,112.0,1996,1996 Q4,0
1996-12-18,SANTG,Stavern,24,Guaraná Fantástica,20,3.6,15,0.0,1,Beverages,5.9,54.0,1996,1996 Q4,0
1996-12-18,SANTG,Stavern,28,Rössle Sauerkraut,26,36.4,6,0.0,7,Produce,36.4,218.39999999999998,1996,1996 Q4,0
1996-12-18,SANTG,Stavern,59,Raclette Courdavault,79,44.0,12,0.0,4,Dairy Products,44.0,528.0,1996,1996 Q4,0
1996-12-18,SANTG,Stavern,71,Flotemysost,26,17.2,15,0.0,4,Dairy Products,17.2,258.0,1996,1996 Q4,0
1996-12-19,SEVES,London,45,Rogede sild,5,7.6,15,0.2,8,Seafood,7.6,91.2,1996,1996 Q4,0
1996-12-19,SEVES,London,52,Filo Mix,38,5.6,20,0.2,5,Grains/Cereals,5.9,89.60000000000001,1996,1996 Q4,1
1996-12-19,SEVES,London,53,Perth Pasties,0,26.2,40,0.0,6,Meat/Poultry,26.2,1048.0,1996,1996 Q4,0
1996-12-20,BOTTM,Tsawassen,10,Ikura,31,24.8,16,0.0,8,Seafood,24.8,396.8,1996,1996 Q4,0
1996-12-20,BOTTM,Tsawassen,55,Pâté chinois,115,19.2,15,0.0,6,Meat/Poultry,19.2,288.0,1996,1996 Q4,0
1996-12-20,BOTTM,Tsawassen,62,Tarte au sucre,17,39.4,20,0.0,3,Confections,39.4,788.0,1996,1996 Q4,0
1996-12-20,BOTTM,Tsawassen,70,Outback Lager,15,12.0,30,0.0,1,Beverages,12.0,360.0,1996,1996 Q4,0
1996-12-23,ERNSH,Graz,31,Gorgonzola Telino,0,10.0,60,0.1,4,Dairy Products,10.0,540.0,1996,1996 Q4,1
1996-12-23,ERNSH,Graz,35,Steeleye Stout,20,14.4,40,0.1,1,Beverages,14.4,518.4,1996,1996 Q4,0
1996-12-23,ERNSH,Graz,46,Spegesild,95,9.6,45,0.0,8,Seafood,9.6,432.0,1996,1996 Q4,0
1996-12-23,ERNSH,Graz,72,Mozzarella di Giovanni,14,27.8,24,0.1,4,Dairy Products,27.8,600.48,1996,1996 Q4,0
1996-12-23,DRACD,Aachen,13,Konbu,24,4.8,18,0.0,8,Seafood,5.9,86.39999999999999,1996,1996 Q4,0
1996-12-24,PICCO,Salzburg,69,Gudbrandsdalsost,26,28.8,50,0.0,4,Dairy Products,28.8,1440.0,1996,1996 Q4,0
1996-12-25,SAVEA,Boise,2,Chang,17,15.2,25,0.25,1,Beverages,15.2,285.0,1996,1996 Q4,1
1996-12-25,SAVEA,Boise,14,Tofu,35,18.6,42,0.25,7,Produce,18.6,585.9000000000001,1996,1996 Q4,1
1996-12-25,SAVEA,Boise,25,NuNuCa Nuß-Nougat-Creme,76,11.2,7,0.25,3,Confections,11.2,58.8,1996,1996 Q4,0
1996-12-25,SAVEA,Boise,26,Gumbär Gummibärchen,15,24.9,70,0.25,3,Confections,24.9,1307.25,1996,1996 Q4,1
1996-12-25,SAVEA,Boise,31,Gorgonzola Telino,0,10.0,32,0.0,4,Dairy Products,10.0,320.0,1996,1996 Q4,0
