order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name
1997-09-15,WANDK,Stuttgart,64,Wimmers gute Semmelknödel,22,33.25,15,0.1,5,Grains/Cereals
1997-09-15,SIMOB,Kobenhavn,36,Inlagd Sill,112,19.0,30,0.0,8,Seafood
1997-09-16,FRANK,München,23,Tunnbröd,61,9.0,32,0.0,5,Grains/Cereals
1997-09-16,FRANK,München,46,Spegesild,95,12.0,60,0.0,8,Seafood
1997-09-16,FRANK,München,67,Laughing Lumberjack Lager,52,14.0,25,0.0,1,Beverages
1997-09-16,FRANK,München,73,Röd Kaviar,101,15.0,50,0.0,8,Seafood
1997-09-16,FRANK,München,75,Rhönbräu Klosterbier,125,7.75,25,0.0,1,Beverages
1997-09-17,FRANR,Nantes,16,Pavlova,29,17.45,10,0.0,3,Confections
1997-09-17,FRANR,Nantes,62,Tarte au sucre,17,49.3,10,0.0,3,Confections
1997-09-17,FRANR,Nantes,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,12,0.0,2,Condiments
1997-09-17,BERGS,Luleå,38,Côte de Blaye,17,263.5,15,0.1,1,Beverages
1997-09-17,BERGS,Luleå,71,Flotemysost,26,21.5,12,0.0,4,Dairy Products
1997-09-18,WILMK,Helsinki,16,Pavlova,29,17.45,3,0.0,3,Confections
1997-09-18,WILMK,Helsinki,42,Singaporean Hokkien Fried Mee,26,14.0,6,0.0,5,Grains/Cereals
1997-09-18,WILMK,Helsinki,43,Ipoh Coffee,17,46.0,6,0.0,1,Beverages
1997-09-18,ISLAT,Cowes,23,Tunnbröd,61,9.0,5,0.0,5,Grains/Cereals
1997-09-19,FRANK,München,14,Tofu,35,23.25,30,0.0,7,Produce
1997-09-19,FRANK,München,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry
1997-09-19,FRANK,München,58,Escargots de Bourgogne,62,13.25,30,0.0,8,Seafood
1997-09-22,TORTU,México D.F.,10,Ikura,31,31.0,2,0.0,8,Seafood
1997-09-22,TORTU,México D.F.,19,Teatime Chocolate Biscuits,25,9.2,7,0.0,3,Confections
1997-09-22,TORTU,México D.F.,44,Gula Malacca,27,19.45,21,0.0,2,Condiments
1997-09-22,ANTON,México D.F.,26,Gumbär Gummibärchen,15,31.23,30,0.15,3,Confections
1997-09-22,ANTON,México D.F.,33,Geitost,112,2.5,8,0.15,4,Dairy Products
1997-09-23,SAVEA,Boise,12,Queso Manchego La Pastora,86,38.0,100,0.0,4,Dairy Products
1997-09-23,SAVEA,Boise,33,Geitost,112,2.5,30,0.0,4,Dairy Products
1997-09-23,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,120,0.0,8,Seafood
1997-09-23,SAVEA,Boise,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry
1997-09-23,BLONP,Strasbourg,59,Raclette Courdavault,79,55.0,12,0.0,4,Dairy Products
1997-09-24,OLDWO,Anchorage,16,Pavlova,29,17.45,50,0.25,3,Confections
1997-09-24,OLDWO,Anchorage,31,Gorgonzola Telino,0,12.5,20,0.25,4,Dairy Products
1997-09-24,OLDWO,Anchorage,42,Singaporean Hokkien Fried Mee,26,14.0,40,0.25,5,Grains/Cereals
1997-09-25,GREAL,Eugene,19,Teatime Chocolate Biscuits,25,9.2,30,0.1,3,Confections
1997-09-25,GREAL,Eugene,21,Sir Rodney's Scones,3,10.0,12,0.1,3,Confections
1997-09-25,GREAL,Eugene,64,Wimmers gute Semmelknödel,22,33.25,28,0.0,5,Grains/Cereals
1997-09-25,ANTON,México D.F.,33,Geitost,112,2.5,30,0.0,4,Dairy Products
1997-09-25,ANTON,México D.F.,66,Louisiana Hot Spiced Okra,4,17.0,4,0.0,2,Condiments
1997-09-25,ANTON,México D.F.,75,Rhönbräu Klosterbier,125,7.75,30,0.0,1,Beverages
1997-09-26,DUMON,Nantes,52,Filo Mix,38,7.0,9,0.0,5,Grains/Cereals
1997-09-26,OTTIK,Köln,40,Boston Crab Meat,123,18.4,20,0.0,8,Seafood
1997-09-26,OTTIK,Köln,47,Zaanse koeken,36,9.5,40,0.0,3,Confections
1997-09-26,OTTIK,Köln,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products
1997-09-29,GOURL,Campinas,10,Ikura,31,31.0,20,0.0,8,Seafood
1997-09-29,GOURL,Campinas,41,Jack's New England Clam Chowder,85,9.65,4,0.0,8,Seafood
1997-09-29,GOURL,Campinas,47,Zaanse koeken,36,9.5,15,0.0,3,Confections
1997-09-30,PICCO,Salzburg,17,Alice Mutton,0,39.0,30,0.2,6,Meat/Poultry
1997-09-30,PICCO,Salzburg,26,Gumbär Gummibärchen,15,31.23,15,0.0,3,Confections
1997-09-30,HUNGO,Cork,9,Mishi Kobe Niku,29,97.0,50,0.25,6,Meat/Poultry
1997-09-30,HUNGO,Cork,29,Thüringer Rostbratwurst,0,123.79,10,0.0,6,Meat/Poultry
1997-09-30,HUNGO,Cork,36,Inlagd Sill,112,19.0,6,0.25,8,Seafood
1997-10-01,VAFFE,Århus,10,Ikura,31,31.0,18,0.1,8,Seafood
1997-10-01,VAFFE,Århus,28,Rössle Sauerkraut,26,45.6,60,0.1,7,Produce
1997-10-01,VAFFE,Århus,34,Sasquatch Ale,111,14.0,14,0.0,1,Beverages
1997-10-01,BERGS,Luleå,1,Chai,39,18.0,35,0.25,1,Beverages
1997-10-02,HANAR,Rio de Janeiro,56,Gnocchi di nonna Alice,21,38.0,20,0.25,5,Grains/Cereals
1997-10-02,HANAR,Rio de Janeiro,77,Original Frankfurter grüne Soße,32,13.0,30,0.25,2,Condiments
1997-10-03,QUICK,Cunewalde,1,Chai,39,18.0,30,0.0,1,Beverages
1997-10-03,QUICK,Cunewalde,29,Thüringer Rostbratwurst,0,123.79,40,0.0,6,Meat/Poultry
1997-10-03,QUICK,Cunewalde,43,Ipoh Coffee,17,46.0,40,0.0,1,Beverages
1997-10-03,QUICK,Cunewalde,44,Gula Malacca,27,19.45,24,0.0,2,Condiments
1997-10-03,QUICK,Cunewalde,62,Tarte au sucre,17,49.3,48,0.0,3,Confections
1997-10-03,ALFKI,Berlin,63,Vegie-spread,24,43.9,20,0.0,2,Condiments
1997-10-06,WHITC,Seattle,9,Mishi Kobe Niku,29,97.0,6,0.0,6,Meat/Poultry
1997-10-06,WHITC,Seattle,54,Tourtière,21,7.45,60,0.15,6,Meat/Poultry
1997-10-06,WHITC,Seattle,69,Gudbrandsdalsost,26,36.0,30,0.15,4,Dairy Products
1997-10-06,WHITC,Seattle,73,Röd Kaviar,101,15.0,15,0.15,8,Seafood
1997-10-06,QUICK,Cunewalde,7,Uncle Bob's Organic Dried Pears,15,30.0,90,0.0,7,Produce
1997-10-06,QUICK,Cunewalde,59,Raclette Courdavault,79,55.0,25,0.0,4,Dairy Products
1997-10-06,QUICK,Cunewalde,70,Outback Lager,15,15.0,50,0.0,1,Beverages
1997-10-07,WILMK,Helsinki,8,Northwoods Cranberry Sauce,6,40.0,10,0.0,2,Condiments
1997-10-07,WILMK,Helsinki,12,Queso Manchego La Pastora,86,38.0,4,0.0,4,Dairy Products
1997-10-07,WILMK,Helsinki,24,Guaraná Fantástica,20,4.5,20,0.0,1,Beverages
1997-10-08,WHITC,Seattle,17,Alice Mutton,0,39.0,20,0.0,6,Meat/Poultry
1997-10-08,WHITC,Seattle,46,Spegesild,95,12.0,18,0.0,8,Seafood
1997-10-08,LINOD,I. de Margarita,19,Teatime Chocolate Biscuits,25,9.2,7,0.25,3,Confections
1997-10-08,LINOD,I. de Margarita,35,Steeleye Stout,20,18.0,9,0.25,1,Beverages
1997-10-08,LINOD,I. de Margarita,58,Escargots de Bourgogne,62,13.25,30,0.25,8,Seafood
1997-10-08,LINOD,I. de Margarita,70,Outback Lager,15,15.0,30,0.25,1,Beverages
1997-10-09,ERNSH,Graz,11,Queso Cabrales,22,21.0,15,0.0,4,Dairy Products
1997-10-09,ERNSH,Graz,17,Alice Mutton,0,39.0,8,0.05,6,Meat/Poultry
1997-10-09,ERNSH,Graz,29,Thüringer Rostbratwurst,0,123.79,12,0.05,6,Meat/Poultry
1997-10-09,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,65,0.05,2,Condiments
1997-10-09,ERNSH,Graz,70,Outback Lager,15,15.0,8,0.05,1,Beverages
1997-10-09,MORGK,Leipzig,47,Zaanse koeken,36,9.5,12,0.0,3,Confections
1997-10-10,SAVEA,Boise,1,Chai,39,18.0,5,0.2,1,Beverages
1997-10-10,SAVEA,Boise,34,Sasquatch Ale,111,14.0,12,0.2,1,Beverages
1997-10-10,SAVEA,Boise,68,Scottish Longbreads,6,12.5,40,0.2,3,Confections
1997-10-10,SAVEA,Boise,71,Flotemysost,26,21.5,60,0.2,4,Dairy Products
1997-10-13,HUNGO,Cork,59,Raclette Courdavault,79,55.0,42,0.15,4,Dairy Products
1997-10-13,HUNGO,Cork,71,Flotemysost,26,21.5,20,0.15,4,Dairy Products
1997-10-13,HUNGO,Cork,76,Lakkalikööri,57,18.0,35,0.15,1,Beverages
1997-10-13,ALFKI,Berlin,3,Aniseed Syrup,13,10.0,6,0.0,2,Condiments
1997-10-13,ALFKI,Berlin,76,Lakkalikööri,57,18.0,15,0.0,1,Beverages
1997-10-14,FOLKO,Bräcke,2,Chang,17,19.0,5,0.0,1,Beverages
1997-10-14,FOLKO,Bräcke,59,Raclette Courdavault,79,55.0,35,0.0,4,Dairy Products
1997-10-14,FOLKO,Bräcke,73,Röd Kaviar,101,15.0,35,0.0,8,Seafood
1997-10-14,QUEEN,Sao Paulo,4,Chef Anton's Cajun Seasoning,53,22.0,6,0.0,2,Condiments
1997-10-14,QUEEN,Sao Paulo,24,Guaraná Fantástica,20,4.5,35,0.0,1,Beverages
1997-10-14,QUEEN,Sao Paulo,48,Chocolade,15,12.75,24,0.0,3,Confections
1997-10-15,HILAA,San Cristóbal,31,Gorgonzola Telino,0,12.5,20,0.0,4,Dairy Products
1997-10-15,HILAA,San Cristóbal,32,Mascarpone Fabioli,9,32.0,4,0.0,4,Dairy Products
1997-10-16,OLDWO,Anchorage,16,Pavlova,29,17.45,20,0.0,3,Confections
1997-10-16,OLDWO,Anchorage,43,Ipoh Coffee,17,46.0,24,0.0,1,Beverages
1997-10-16,OLDWO,Anchorage,59,Raclette Courdavault,79,55.0,8,0.0,4,Dairy Products
1997-10-16,AROUT,London,55,Pâté chinois,115,24.0,21,0.0,6,Meat/Poultry
1997-10-16,AROUT,London,57,Ravioli Angelo,36,19.5,40,0.0,5,Grains/Cereals
1997-10-16,AROUT,London,70,Outback Lager,15,15.0,28,0.15,1,Beverages
1997-10-17,THEBI,Portland,5,Chef Anton's Gumbo Mix,0,21.35,4,0.0,2,Condiments
1997-10-17,THEBI,Portland,36,Inlagd Sill,112,19.0,5,0.0,8,Seafood
1997-10-17,GOURL,Campinas,8,Northwoods Cranberry Sauce,6,40.0,40,0.0,2,Condiments
1997-10-17,GOURL,Campinas,51,Manjimup Dried Apples,20,53.0,28,0.0,7,Produce
1997-10-17,GOURL,Campinas,60,Camembert Pierrot,19,34.0,10,0.0,4,Dairy Products
1997-10-20,FRANS,Torino,19,Teatime Chocolate Biscuits,25,9.2,5,0.0,3,Confections
1997-10-20,FRANS,Torino,47,Zaanse koeken,36,9.5,5,0.0,3,Confections
1997-10-21,SAVEA,Boise,19,Teatime Chocolate Biscuits,25,9.2,12,0.0,3,Confections
1997-10-21,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,42,0.0,8,Seafood
1997-10-21,SAVEA,Boise,53,Perth Pasties,0,32.8,120,0.0,6,Meat/Poultry
1997-10-21,HUNGO,Cork,53,Perth Pasties,0,32.8,3,0.05,6,Meat/Poultry
1997-10-21,HUNGO,Cork,56,Gnocchi di nonna Alice,21,38.0,30,0.0,5,Grains/Cereals
1997-10-22,SAVEA,Boise,10,Ikura,31,31.0,18,0.0,8,Seafood
1997-10-22,SAVEA,Boise,26,Gumbär Gummibärchen,15,31.23,30,0.0,3,Confections
1997-10-22,SAVEA,Boise,45,Rogede sild,5,9.5,110,0.0,8,Seafood
1997-10-22,SAVEA,Boise,46,Spegesild,95,12.0,24,0.0,8,Seafood
1997-10-22,SAVEA,Boise,2,Chang,17,19.0,30,0.25,1,Beverages
1997-10-22,SAVEA,Boise,17,Alice Mutton,0,39.0,27,0.25,6,Meat/Poultry
1997-10-22,SAVEA,Boise,47,Zaanse koeken,36,9.5,50,0.25,3,Confections
1997-10-22,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,18,0.25,5,Grains/Cereals
1997-10-22,SAVEA,Boise,58,Escargots de Bourgogne,62,13.25,12,0.25,8,Seafood
1997-10-23,BONAP,Marseille,10,Ikura,31,31.0,21,0.0,8,Seafood
1997-10-23,BONAP,Marseille,71,Flotemysost,26,21.5,30,0.0,4,Dairy Products
1997-10-24,RANCH,Buenos Aires,21,Sir Rodney's Scones,3,10.0,5,0.0,3,Confections
1997-10-24,RANCH,Buenos Aires,51,Manjimup Dried Apples,20,53.0,7,0.0,7,Produce
1997-10-24,RANCH,Buenos Aires,61,Sirop d'érable,113,28.5,10,0.0,2,Condiments
1997-10-24,FRANK,München,21,Sir Rodney's Scones,3,10.0,32,0.05,3,Confections
1997-10-24,FRANK,München,54,Tourtière,21,7.45,15,0.0,6,Meat/Poultry
1997-10-24,FRANK,München,69,Gudbrandsdalsost,26,36.0,25,0.05,4,Dairy Products
1997-10-27,KOENE,Brandenburg,12,Queso Manchego La Pastora,86,38.0,36,0.0,4,Dairy Products
1997-10-27,KOENE,Brandenburg,16,Pavlova,29,17.45,20,0.0,3,Confections
1997-10-27,KOENE,Brandenburg,36,Inlagd Sill,112,19.0,40,0.0,8,Seafood
1997-10-27,KOENE,Brandenburg,62,Tarte au sucre,17,49.3,20,0.0,3,Confections
1997-10-27,LETSS,San Francisco,18,Carnarvon Tigers,42,62.5,12,0.25,8,Seafood
1997-10-27,LETSS,San Francisco,30,Nord-Ost Matjeshering,10,25.89,3,0.25,8,Seafood
1997-10-27,LETSS,San Francisco,54,Tourtière,21,7.45,40,0.25,6,Meat/Poultry
1997-10-28,QUEDE,Rio de Janeiro,35,Steeleye Stout,20,18.0,21,0.0,1,Beverages
1997-10-28,QUEDE,Rio de Janeiro,71,Flotemysost,26,21.5,8,0.0,4,Dairy Products
1997-10-29,QUICK,Cunewalde,44,Gula Malacca,27,19.45,50,0.05,2,Condiments
1997-10-29,SAVEA,Boise,2,Chang,17,19.0,3,0.0,1,Beverages
1997-10-29,SAVEA,Boise,31,Gorgonzola Telino,0,12.5,50,0.0,4,Dairy Products
1997-10-29,SAVEA,Boise,68,Scottish Longbreads,6,12.5,45,0.0,3,Confections
1997-10-29,SAVEA,Boise,75,Rhönbräu Klosterbier,125,7.75,42,0.0,1,Beverages
1997-10-30,WHITC,Seattle,26,Gumbär Gummibärchen,15,31.23,15,0.0,3,Confections
1997-10-30,MEREP,Montréal,10,Ikura,31,31.0,16,0.0,8,Seafood
1997-10-30,MEREP,Montréal,61,Sirop d'érable,113,28.5,5,0.0,2,Condiments
1997-10-31,FAMIA,Sao Paulo,41,Jack's New England Clam Chowder,85,9.65,12,0.0,8,Seafood
1997-10-31,FAMIA,Sao Paulo,52,Filo Mix,38,7.0,4,0.0,5,Grains/Cereals
1997-10-31,FAMIA,Sao Paulo,55,Pâté chinois,115,24.0,6,0.0,6,Meat/Poultry
1997-11-03,EASTC,London,4,Chef Anton's Cajun Seasoning,53,22.0,25,0.0,2,Condiments
1997-11-03,EASTC,London,11,Queso Cabrales,22,21.0,5,0.0,4,Dairy Products
1997-11-03,REGGC,Reggio Emilia,17,Alice Mutton,0,39.0,20,0.05,6,Meat/Poultry
1997-11-03,REGGC,Reggio Emilia,56,Gnocchi di nonna Alice,21,38.0,10,0.05,5,Grains/Cereals
1997-11-03,REGGC,Reggio Emilia,59,Raclette Courdavault,79,55.0,10,0.05,4,Dairy Products
1997-11-04,QUEEN,Sao Paulo,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood
1997-11-04,QUEEN,Sao Paulo,40,Boston Crab Meat,123,18.4,6,0.0,8,Seafood
1997-11-04,QUEEN,Sao Paulo,55,Pâté chinois,115,24.0,12,0.0,6,Meat/Poultry
1997-11-04,QUEEN,Sao Paulo,60,Camembert Pierrot,19,34.0,15,0.0,4,Dairy Products
1997-11-04,LINOD,I. de Margarita,1,Chai,39,18.0,50,0.0,1,Beverages
1997-11-04,LINOD,I. de Margarita,21,Sir Rodney's Scones,3,10.0,30,0.0,3,Confections
1997-11-04,LINOD,I. de Margarita,50,Valkoinen suklaa,65,16.25,40,0.0,3,Confections
1997-11-05,BONAP,Marseille,16,Pavlova,29,17.45,15,0.05,3,Confections
1997-11-05,BONAP,Marseille,31,Gorgonzola Telino,0,12.5,3,0.05,4,Dairy Products
1997-11-05,BONAP,Marseille,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,10,0.05,2,Condiments
1997-11-06,CHOPS,Bern,21,Sir Rodney's Scones,3,10.0,40,0.05,3,Confections
1997-11-06,CHOPS,Bern,51,Manjimup Dried Apples,20,53.0,30,0.05,7,Produce
1997-11-06,BONAP,Marseille,76,Lakkalikööri,57,18.0,20,0.0,1,Beverages
1997-11-07,BERGS,Luleå,14,Tofu,35,23.25,16,0.0,7,Produce
1997-11-07,BERGS,Luleå,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce
1997-11-07,BERGS,Luleå,52,Filo Mix,38,7.0,25,0.0,5,Grains/Cereals
1997-11-07,GOURL,Campinas,6,Grandma's Boysenberry Spread,120,25.0,30,0.0,2,Condiments
1997-11-07,GOURL,Campinas,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood
1997-11-07,GOURL,Campinas,76,Lakkalikööri,57,18.0,20,0.0,1,Beverages
1997-11-10,LETSS,San Francisco,61,Sirop d'érable,113,28.5,20,0.1,2,Condiments
1997-11-10,LETSS,San Francisco,77,Original Frankfurter grüne Soße,32,13.0,2,0.1,2,Condiments
1997-11-11,HUNGO,Cork,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,40,0.0,2,Condiments
1997-11-11,HUNGO,Cork,75,Rhönbräu Klosterbier,125,7.75,20,0.0,1,Beverages
1997-11-11,VINET,Reims,13,Konbu,24,6.0,4,0.0,8,Seafood
1997-11-11,VINET,Reims,41,Jack's New England Clam Chowder,85,9.65,12,0.0,8,Seafood
1997-11-12,SPECD,Paris,16,Pavlova,29,17.45,3,0.0,3,Confections
1997-11-12,VINET,Reims,36,Inlagd Sill,112,19.0,6,0.0,8,Seafood
1997-11-12,VINET,Reims,52,Filo Mix,38,7.0,18,0.0,5,Grains/Cereals
1997-11-13,WHITC,Seattle,28,Rössle Sauerkraut,26,45.6,5,0.2,7,Produce
1997-11-13,WHITC,Seattle,35,Steeleye Stout,20,18.0,35,0.2,1,Beverages
1997-11-13,WHITC,Seattle,45,Rogede sild,5,9.5,40,0.2,8,Seafood
1997-11-13,WHITC,Seattle,56,Gnocchi di nonna Alice,21,38.0,14,0.2,5,Grains/Cereals
1997-11-14,AROUT,London,2,Chang,17,19.0,15,0.2,1,Beverages
1997-11-14,BOTTM,Tsawassen,3,Aniseed Syrup,13,10.0,20,0.0,2,Condiments
1997-11-14,BOTTM,Tsawassen,60,Camembert Pierrot,19,34.0,50,0.0,4,Dairy Products
1997-11-14,BOTTM,Tsawassen,72,Mozzarella di Giovanni,14,34.8,35,0.0,4,Dairy Products
1997-11-17,AROUT,London,46,Spegesild,95,12.0,28,0.05,8,Seafood
1997-11-17,VAFFE,Århus,40,Boston Crab Meat,123,18.4,50,0.2,8,Seafood
1997-11-18,QUICK,Cunewalde,18,Carnarvon Tigers,42,62.5,24,0.0,8,Seafood
1997-11-18,QUICK,Cunewalde,44,Gula Malacca,27,19.45,16,0.0,2,Condiments
1997-11-18,QUICK,Cunewalde,59,Raclette Courdavault,79,55.0,45,0.0,4,Dairy Products
1997-11-18,QUICK,Cunewalde,72,Mozzarella di Giovanni,14,34.8,7,0.0,4,Dairy Products
1997-11-19,CHOPS,Bern,13,Konbu,24,6.0,6,0.0,8,Seafood
1997-11-19,CHOPS,Bern,42,Singaporean Hokkien Fried Mee,26,14.0,28,0.0,5,Grains/Cereals
1997-11-19,CHOPS,Bern,62,Tarte au sucre,17,49.3,9,0.0,3,Confections
1997-11-19,CHOPS,Bern,69,Gudbrandsdalsost,26,36.0,40,0.0,4,Dairy Products
1997-11-19,PICCO,Salzburg,31,Gorgonzola Telino,0,12.5,8,0.0,4,Dairy Products
1997-11-19,PICCO,Salzburg,41,Jack's New England Clam Chowder,85,9.65,35,0.0,8,Seafood
1997-11-19,PICCO,Salzburg,63,Vegie-spread,24,43.9,9,0.0,2,Condiments
1997-11-19,PICCO,Salzburg,69,Gudbrandsdalsost,26,36.0,30,0.0,4,Dairy Products
1997-11-20,SAVEA,Boise,23,Tunnbröd,61,9.0,44,0.0,5,Grains/Cereals
1997-11-20,SAVEA,Boise,40,Boston Crab Meat,123,18.4,40,0.0,8,Seafood
1997-11-20,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,28,0.0,5,Grains/Cereals
1997-11-20,ISLAT,Cowes,56,Gnocchi di nonna Alice,21,38.0,15,0.0,5,Grains/Cereals
1997-11-20,ISLAT,Cowes,59,Raclette Courdavault,79,55.0,6,0.0,4,Dairy Products
1997-11-20,ISLAT,Cowes,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages
1997-11-21,WARTH,Oulu,14,Tofu,35,23.25,5,0.15,7,Produce
1997-11-21,WARTH,Oulu,45,Rogede sild,5,9.5,40,0.15,8,Seafood
1997-11-21,WARTH,Oulu,59,Raclette Courdavault,79,55.0,25,0.15,4,Dairy Products
1997-11-24,RICSU,Genève,26,Gumbär Gummibärchen,15,31.23,12,0.1,3,Confections
1997-11-24,RICSU,Genève,30,Nord-Ost Matjeshering,10,25.89,30,0.0,8,Seafood
1997-11-24,RICSU,Genève,50,Valkoinen suklaa,65,16.25,20,0.1,3,Confections
1997-11-24,RICSU,Genève,73,Röd Kaviar,101,15.0,15,0.0,8,Seafood
1997-11-24,NORTS,London,1,Chai,39,18.0,8,0.0,1,Beverages
1997-11-24,NORTS,London,69,Gudbrandsdalsost,26,36.0,3,0.0,4,Dairy Products
1997-11-25,FRANS,Torino,45,Rogede sild,5,9.5,4,0.0,8,Seafood
1997-11-25,FRANS,Torino,74,Longlife Tofu,4,10.0,5,0.0,7,Produce
1997-11-25,MAGAA,Bergamo,40,Boston Crab Meat,123,18.4,3,0.0,8,Seafood
1997-11-26,BONAP,Marseille,47,Zaanse koeken,36,9.5,30,0.25,3,Confections
1997-11-26,BONAP,Marseille,56,Gnocchi di nonna Alice,21,38.0,30,0.25,5,Grains/Cereals
1997-11-26,BONAP,Marseille,57,Ravioli Angelo,36,19.5,14,0.25,5,Grains/Cereals
1997-11-26,BONAP,Marseille,69,Gudbrandsdalsost,26,36.0,25,0.25,4,Dairy Products
1997-11-27,SPLIR,Lander,18,Carnarvon Tigers,42,62.5,21,0.2,8,Seafood
1997-11-27,SPLIR,Lander,36,Inlagd Sill,112,19.0,20,0.2,8,Seafood
1997-11-27,SPLIR,Lander,68,Scottish Longbreads,6,12.5,6,0.2,3,Confections
1997-11-27,SPLIR,Lander,69,Gudbrandsdalsost,26,36.0,20,0.2,4,Dairy Products
1997-11-27,SAVEA,Boise,34,Sasquatch Ale,111,14.0,30,0.0,1,Beverages
1997-11-27,SAVEA,Boise,59,Raclette Courdavault,79,55.0,7,0.0,4,Dairy Products
1997-11-27,SAVEA,Boise,62,Tarte au sucre,17,49.3,30,0.0,3,Confections
1997-11-27,SAVEA,Boise,64,Wimmers gute Semmelknödel,22,33.25,24,0.0,5,Grains/Cereals
1997-11-28,RICSU,Genève,26,Gumbär Gummibärchen,15,31.23,20,0.0,3,Confections
1997-11-28,RICSU,Genève,52,Filo Mix,38,7.0,60,0.0,5,Grains/Cereals
1997-11-28,RICSU,Genève,70,Outback Lager,15,15.0,40,0.0,1,Beverages
1997-11-28,ANATR,México D.F.,32,Mascarpone Fabioli,9,32.0,10,0.0,4,Dairy Products
1997-12-01,MAISD,Bruxelles,25,NuNuCa Nuß-Nougat-Creme,76,14.0,12,0.25,3,Confections
1997-12-01,MAISD,Bruxelles,27,Schoggi Schokolade,49,43.9,40,0.0,3,Confections
1997-12-01,MAISD,Bruxelles,43,Ipoh Coffee,17,46.0,30,0.25,1,Beverages
1997-12-02,RATTC,Albuquerque,25,NuNuCa Nuß-Nougat-Creme,76,14.0,35,0.25,3,Confections
1997-12-02,RATTC,Albuquerque,75,Rhönbräu Klosterbier,125,7.75,18,0.0,1,Beverages
1997-12-02,FOLKO,Bräcke,39,Chartreuse verte,69,18.0,16,0.0,1,Beverages
1997-12-02,FOLKO,Bräcke,47,Zaanse koeken,36,9.5,30,0.0,3,Confections
1997-12-02,FOLKO,Bräcke,51,Manjimup Dried Apples,20,53.0,28,0.0,7,Produce
1997-12-02,FOLKO,Bräcke,56,Gnocchi di nonna Alice,21,38.0,60,0.0,5,Grains/Cereals
1997-12-03,FOLIG,Lille,21,Sir Rodney's Scones,3,10.0,40,0.0,3,Confections
1997-12-03,FOLIG,Lille,22,Gustaf's Knäckebröd,104,21.0,6,0.0,5,Grains/Cereals
1997-12-03,FOLIG,Lille,24,Guaraná Fantástica,20,4.5,20,0.0,1,Beverages
1997-12-03,ERNSH,Graz,3,Aniseed Syrup,13,10.0,20,0.1,2,Condiments
1997-12-03,ERNSH,Graz,39,Chartreuse verte,69,18.0,130,0.1,1,Beverages
1997-12-04,QUICK,Cunewalde,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,80,0.1,2,Condiments
1997-12-05,OTTIK,Köln,2,Chang,17,19.0,40,0.0,1,Beverages
1997-12-05,OTTIK,Köln,7,Uncle Bob's Organic Dried Pears,15,30.0,35,0.0,7,Produce
1997-12-05,OTTIK,Köln,68,Scottish Longbreads,6,12.5,40,0.0,3,Confections
1997-12-05,SUPRD,Charleroi,42,Singaporean Hokkien Fried Mee,26,14.0,2,0.0,5,Grains/Cereals
1997-12-08,AROUT,London,22,Gustaf's Knäckebröd,104,21.0,4,0.0,5,Grains/Cereals
1997-12-08,AROUT,London,31,Gorgonzola Telino,0,12.5,50,0.0,4,Dairy Products
1997-12-08,AROUT,London,60,Camembert Pierrot,19,34.0,15,0.0,4,Dairy Products
1997-12-08,AROUT,London,71,Flotemysost,26,21.5,12,0.0,4,Dairy Products
1997-12-08,VAFFE,Århus,41,Jack's New England Clam Chowder,85,9.65,30,0.05,8,Seafood
1997-12-08,VAFFE,Århus,52,Filo Mix,38,7.0,15,0.05,5,Grains/Cereals
1997-12-08,VAFFE,Århus,61,Sirop d'érable,113,28.5,20,0.0,2,Condiments
1997-12-08,VAFFE,Århus,62,Tarte au sucre,17,49.3,15,0.0,3,Confections
1997-12-09,HANAR,Rio de Janeiro,11,Queso Cabrales,22,21.0,15,0.25,4,Dairy Products
1997-12-10,ERNSH,Graz,71,Flotemysost,26,21.5,16,0.0,4,Dairy Products
1997-12-10,LEHMS,Frankfurt a.M.,29,Thüringer Rostbratwurst,0,123.79,18,0.0,6,Meat/Poultry
1997-12-10,LEHMS,Frankfurt a.M.,59,Raclette Courdavault,79,55.0,25,0.0,4,Dairy Products
1997-12-11,ERNSH,Graz,17,Alice Mutton,0,39.0,33,0.0,6,Meat/Poultry
1997-12-11,ERNSH,Graz,31,Gorgonzola Telino,0,12.5,70,0.2,4,Dairy Products
1997-12-11,ERNSH,Graz,75,Rhönbräu Klosterbier,125,7.75,7,0.2,1,Beverages
1997-12-11,FOLKO,Bräcke,31,Gorgonzola Telino,0,12.5,2,0.25,4,Dairy Products
